iter	Passed	Remaining
1667	41988	209739
1668	42010	209699
1669	42033	209663
1670	42059	209645
1671	42083	209610
1672	42096	209524
1673	42118	209485
1674	42140	209444
1675	42164	209413
1676	42187	209377
1677	42210	209342
1678	42234	209310
1679	42256	209270
1680	42277	209226
1681	42313	209255
1682	42336	209215
1683	42359	209182
1684	42384	209153
1685	42407	209121
1686	42431	209088
1687	42458	209070
1688	42483	209046
1689	42507	209018
1690	42531	208987
1691	42556	208961
1692	42580	208930
1693	42605	208903
1694	42630	208876
1695	42652	208837
1696	42674	208793
1697	42696	208755
1698	42733	208788
1699	42756	208753
1700	42780	208720
1701	42805	208694
1702	42828	208659
1703	42854	208639
1704	42878	208606
1705	42903	208580
1706	42928	208556
1707	42957	208548
1708	42983	208528
1709	43007	208497
1710	43030	208461
1711	43054	208433
1712	43078	208403
1713	43103	208377
1714	43127	208343
1715	43137	208244
1716	43160	208211
1717	43182	208170
1718	43205	208134
1719	43227	208095
1720	43250	208058
1721	43274	208028
1722	43299	208001
1723	43323	207974
1724	43344	207925
1725	43367	207894
1726	43390	207858
1727	43416	207834
1728	43441	207808
1729	43477	207835
1730	43499	207798
1731	43518	207742
1732	43542	207711
1733	43564	207672
1734	43616	207775
1735	43640	207744
1736	43662	207707
1737	43685	207670
1738	43713	207659
1739	43738	207631
1740	43764	207610
1741	43817	207718
1742	43839	207679
1743	43865	207656
1744	43879	207577
1745	43903	207546
1746	43928	207524
1747	43959	207524
1748	43985	207504
1749	43995	207405
1750	44015	207357
1751	44043	207345
1752	44066	207311
1753	44091	207283
1754	44116	207260
1755	44138	207221
1756	44161	207184
1757	44188	207170
1758	44214	207145
1759	44239	207121
1760	44280	207169
1761	44305	207144
1762	44331	207122
1763	44356	207098
1764	44382	207076
1765	44406	207047
1766	44433	207027
1767	44459	207006
1768	44486	206989
1769	44511	206963
1770	44535	206934
1771	44555	206886
1772	44579	206855
1773	44603	206824
1774	44626	206791
1775	44650	206759
1776	44674	206727
1777	44695	206686
1778	44722	206669
1779	44763	206718
1780	44796	206729
1781	44819	206691
1782	44845	206670
1783	44867	206632
1784	44904	206663
1785	44928	206631
1786	44954	206611
1787	44977	206575
1788	45003	206555
1789	45027	206520
1790	45051	206492
1791	45074	206458
1792	45101	206439
1793	45124	206407
1794	45147	206370
1795	45172	206344
1796	45195	206308
1797	45215	206261
1798	45237	206223
1799	45263	206199
1800	45287	206171
1801	45312	206142
1802	45335	206111
1803	45350	206038
1804	45373	206002
1805	45394	205961
1806	45420	205936
1807	45449	205930
1808	45474	205904
1809	45503	205895
1810	45516	205816
1811	45541	205791
1812	45567	205770
1813	45621	205875
1814	45646	205847
1815	45672	205830
1816	45698	205804
1817	45720	205768
1818	45745	205740
1819	45769	205712
1820	45792	205677
1821	45818	205654
1822	45842	205625
1823	45866	205593
1824	45895	205585
1825	45921	205564
1826	45946	205540
1827	45970	205507
1828	45992	205470
1829	46041	205552
1830	46064	205515
1831	46089	205490
1832	46113	205461
1833	46150	205489
1834	46174	205459
1835	46199	205432
1836	46222	205398
1837	46246	205367
1838	46271	205339
1839	46306	205360
1840	46329	205323
1841	46353	205295
1842	46378	205267
1843	46401	205233
1844	46427	205211
1845	46452	205186
1846	46477	205160
1847	46499	205121
1848	46522	205084
1849	46547	205060
1850	46571	205031
1851	46600	205021
1852	46626	204998
1853	46649	204965
1854	46674	204938
1855	46717	204993
1856	46743	204971
1857	46771	204959
1858	46804	204969
1859	46838	204981
1860	46869	204982
1861	46896	204964
1862	46914	204909
1863	46943	204898
1864	46968	204872
1865	46982	204799
1866	47021	204833
1867	47051	204830
1868	47076	204803
1869	47103	204786
1870	47139	204809
1871	47166	204790
1872	47189	204755
1873	47213	204726
1874	47234	204684
1875	47260	204661
1876	47283	204627
1877	47308	204600
1878	47333	204575
1879	47358	204548
1880	47393	204567
1881	47421	204550
1882	47447	204528
1883	47470	204497
1884	47495	204469
1885	47521	204447
1886	47546	204420
1887	47569	204386
1888	47605	204406
1889	47631	204386
1890	47656	204362
1891	47682	204338
1892	47708	204316
1893	47732	204285
1894	47758	204263
1895	47785	204245
1896	47809	204215
1897	47835	204196
1898	47884	204271
1899	47910	204249
1900	47937	204233
1901	47964	204215
1902	47992	204202
1903	48021	204191
1904	48085	204331
1905	48112	204315
1906	48137	204288
1907	48164	204269
1908	48188	204238
1909	48223	204254
1910	48246	204221
1911	48268	204182
1912	48298	204174
1913	48322	204144
1914	48347	204121
1915	48373	204096
1916	48396	204064
1917	48422	204039
1918	48447	204014
1919	48469	203977
1920	48494	203949
1921	48518	203920
1922	48545	203899
1923	48570	203873
1924	48614	203930
1925	48638	203896
1926	48665	203879
1927	48690	203852
1928	48716	203832
1929	48755	203862
1930	48779	203833
1931	48803	203803
1932	48817	203731
1933	48858	203771
1934	48882	203741
1935	48908	203719
1936	48933	203690
1937	48959	203668
1938	49012	203759
1939	49038	203736
1940	49064	203715
1941	49094	203710
1942	49126	203713
1943	49154	203696
1944	49211	203805
1945	49238	203783
1946	49265	203768
1947	49293	203754
1948	49318	203726
1949	49346	203712
1950	49372	203688
1951	49396	203658
1952	49423	203640
1953	49448	203613
1954	49474	203591
1955	49500	203568
1956	49524	203538
1957	49547	203502
1958	49569	203465
1959	49659	203703
1960	49684	203679
1961	49709	203651
1962	49734	203625
1963	49763	203615
1964	49789	203590
1965	49813	203561
1966	49838	203533
1967	49865	203517
1968	49890	203488
1969	49917	203468
1970	49940	203435
1971	49966	203413
1972	49991	203388
1973	50017	203364
1974	50045	203348
1975	50070	203323
1976	50124	203415
1977	50150	203392
1978	50181	203386
1979	50207	203365
1980	50230	203331
1981	50255	203303
1982	50281	203280
1983	50305	203249
1984	50331	203227
1985	50359	203214
1986	50392	203217
1987	50402	203131
1988	50429	203111
1989	50455	203091
1990	50479	203058
1991	50504	203031
1992	50558	203122
1993	50571	203047
1994	50598	203028
1995	50626	203014
1996	50653	202994
1997	50680	202974
1998	50705	202950
1999	50732	202928
2000	50759	202911
2001	50785	202889
2002	50808	202855
2003	50833	202825
2004	50859	202802
2005	50883	202771
2006	50908	202746
2007	50933	202718
2008	50959	202698
2009	50985	202672
2010	51012	202654
2011	51038	202631
2012	51055	202573
2013	51081	202549
2014	51108	202531
2015	51134	202509
2016	51168	202515
2017	51197	202504
2018	51225	202492
2019	51252	202472
2020	51289	202493
2021	51316	202473
2022	51356	202504
2023	51379	202473
2024	51405	202448
2025	51429	202419
2026	51454	202389
2027	51477	202356
2028	51501	202326
2029	51526	202298
2030	51548	202261
2031	51584	202276
2032	51616	202275
2033	51639	202242
2034	51664	202214
2035	51693	202203
2036	51721	202189
2037	51746	202159
2038	51773	202144
2039	51804	202140
2040	51832	202122
2041	51858	202099
2042	51884	202076
2043	51909	202051
2044	51948	202078
2045	51972	202049
2046	51996	202016
2047	52019	201982
2048	52046	201962
2049	52073	201942
2050	52097	201913
2051	52123	201889
2052	52146	201855
2053	52178	201855
2054	52207	201844
2055	52247	201875
2056	52274	201853
2057	52296	201815
2058	52322	201794
2059	52349	201773
2060	52377	201759
2061	52404	201739
2062	52446	201779
2063	52471	201752
2064	52496	201725
2065	52522	201700
2066	52547	201672
2067	52575	201657
2068	52599	201626
2069	52625	201603
2070	52651	201579
2071	52675	201549
2072	52699	201520
2073	52727	201504
2074	52765	201525
2075	52793	201510
2076	52823	201503
2077	52849	201479
2078	52874	201452
2079	52899	201425
2080	52936	201442
2081	52960	201411
2082	52994	201421
2083	53020	201395
2084	53044	201365
2085	53071	201345
2086	53096	201319
2087	53123	201298
2088	53149	201277
2089	53181	201274
2090	53212	201270
2091	53242	201263
2092	53265	201229
2093	53290	201199
2094	53314	201171
2095	53341	201151
2096	53366	201122
2097	53392	201099
2098	53417	201071
2099	53441	201043
2100	53469	201026
2101	53493	200994
2102	53515	200958
2103	53554	200983
2104	53565	200901
2105	53589	200873
2106	53614	200843
2107	53644	200834
2108	53670	200814
2109	53694	200783
2110	53723	200770
2111	53754	200766
2112	53782	200750
2113	53814	200747
2114	53850	200760
2115	53879	200751
2116	53919	200779
2117	53943	200745
2118	53965	200710
2119	53987	200669
2120	54011	200638
2121	54035	200609
2122	54059	200579
2123	54083	200547
2124	54117	200554
2125	54142	200526
2126	54171	200512
2127	54200	200502
2128	54228	200485
2129	54256	200469
2130	54281	200442
2131	54296	200376
2132	54333	200395
2133	54358	200365
2134	54384	200342
2135	54410	200318
2136	54436	200295
2137	54459	200261
2138	54484	200235
2139	54507	200201
2140	54532	200173
2141	54570	200193
2142	54594	200162
2143	54618	200132
2144	54642	200101
2145	54668	200078
2146	54692	200046
2147	54717	200021
2148	54742	199993
2149	54767	199965
2150	54790	199930
2151	54813	199896
2152	54835	199859
2153	54860	199830
2154	54886	199805
2155	54908	199770
2156	54932	199736
2157	54952	199694
2158	54976	199662
2159	55000	199632
2160	55026	199606
2161	55061	199618
2162	55102	199646
2163	55125	199614
2164	55151	199591
2165	55213	199695
2166	55241	199679
2167	55268	199661
2168	55286	199607
2169	55309	199573
2170	55334	199547
2171	55357	199510
2172	55380	199477
2173	55422	199510
2174	55443	199470
2175	55467	199438
2176	55490	199403
2177	55512	199364
2178	55535	199332
2179	55561	199306
2180	55584	199273
2181	55610	199248
2182	55621	199172
2183	55647	199148
2184	55675	199131
2185	55701	199108
2186	55724	199074
2187	55759	199083
2188	55782	199050
2189	55808	199023
2190	55832	198993
2191	55856	198963
2192	55881	198935
2193	55906	198909
2194	55927	198867
2195	55949	198831
2196	55974	198803
2197	56001	198781
2198	56025	198752
2199	56049	198721
2200	56074	198693
2201	56098	198664
2202	56122	198630
2203	56145	198598
2204	56170	198571
2205	56196	198546
2206	56224	198531
2207	56252	198514
2208	56276	198483
2209	56301	198457
2210	56327	198432
2211	56351	198401
2212	56375	198372
2213	56403	198354
2214	56428	198329
2215	56453	198301
2216	56477	198271
2217	56506	198256
2218	56528	198219
2219	56553	198193
2220	56579	198170
2221	56605	198144
2222	56632	198123
2223	56656	198094
2224	56679	198060
2225	56704	198032
2226	56737	198035
2227	56788	198097
2228	56812	198066
2229	56838	198042
2230	56862	198012
2231	56872	197932
2232	56899	197913
2233	56925	197888
2234	56947	197852
2235	56987	197874
2236	57011	197846
2237	57037	197820
2238	57061	197791
2239	57086	197765
2240	57110	197734
2241	57135	197706
2242	57162	197686
2243	57187	197657
2244	57212	197630
2245	57240	197614
2246	57266	197591
2247	57289	197558
2248	57314	197528
2249	57336	197492
2250	57360	197462
2251	57381	197420
2252	57407	197396
2253	57433	197372
2254	57457	197342
2255	57475	197290
2256	57515	197316
2257	57539	197287
2258	57565	197262
2259	57587	197226
2260	57625	197240
2261	57649	197209
2262	57684	197217
2263	57710	197195
2264	57739	197179
2265	57764	197153
2266	57789	197126
2267	57815	197103
2268	57840	197075
2269	57863	197043
2270	57890	197021
2271	57913	196986
2272	57936	196952
2273	57961	196926
2274	57974	196858
2275	58011	196872
2276	58032	196830
2277	58055	196798
2278	58084	196782
2279	58109	196756
2280	58133	196724
2281	58156	196693
2282	58167	196616
2283	58192	196590
2284	58219	196571
2285	58246	196551
2286	58272	196527
2287	58297	196499
2288	58322	196472
2289	58344	196434
2290	58380	196444
2291	58405	196417
2292	58457	196480
2293	58482	196452
2294	58507	196426
2295	58531	196396
2296	58554	196363
2297	58583	196347
2298	58609	196324
2299	58633	196293
2300	58658	196267
2301	58686	196249
2302	58715	196236
2303	58744	196224
2304	58774	196211
2305	58807	196211
2306	58823	196155
2307	58847	196125
2308	58876	196108
2309	58901	196084
2310	58930	196070
2311	58956	196047
2312	58983	196026
2313	59009	196000
2314	59066	196079
2315	59090	196049
2316	59117	196029
2317	59145	196010
2318	59171	195987
2319	59193	195949
2320	59216	195916
2321	59246	195906
2322	59272	195883
2323	59299	195861
2324	59326	195841
2325	59352	195817
2326	59375	195781
2327	59398	195750
2328	59423	195723
2329	59448	195693
2330	59471	195660
2331	59494	195626
2332	59514	195584
2333	59538	195552
2334	59548	195477
2335	59562	195414
2336	59583	195374
2337	59606	195339
2338	59629	195305
2339	59655	195281
2340	59681	195257
2341	59704	195226
2342	59729	195198
2343	59751	195161
2344	59777	195137
2345	59801	195107
2346	59824	195071
2347	59849	195046
2348	59872	195012
2349	59896	194982
2350	59918	194945
2351	59943	194918
2352	59966	194885
2353	59991	194858
2354	60015	194828
2355	60041	194802
2356	60065	194773
2357	60088	194738
2358	60113	194711
2359	60136	194678
2360	60162	194653
2361	60185	194621
2362	60211	194598
2363	60239	194581
2364	60272	194578
2365	60314	194606
2366	60337	194574
2367	60363	194548
2368	60394	194541
2369	60419	194513
2370	60443	194484
2371	60465	194448
2372	60488	194415
2373	60512	194385
2374	60535	194352
2375	60562	194330
2376	60586	194298
2377	60619	194298
2378	60647	194279
2379	60670	194247
2380	60695	194220
2381	60720	194193
2382	60747	194173
2383	60772	194146
2384	60797	194118
2385	60822	194092
2386	60847	194065
2387	60870	194032
2388	60894	194001
2389	60919	193973
2390	60943	193944
2391	60966	193910
2392	61002	193919
2393	61027	193889
2394	61048	193850
2395	61072	193820
2396	61093	193782
2397	61117	193750
2398	61140	193717
2399	61161	193678
2400	61186	193649
2401	61207	193612
2402	61233	193586
2403	61259	193564
2404	61284	193536
2405	61309	193509
2406	61332	193477
2407	61358	193451
2408	61382	193423
2409	61407	193394
2410	61431	193366
2411	61456	193337
2412	61481	193310
2413	61508	193290
2414	61532	193261
2415	61556	193231
2416	61581	193204
2417	61605	193172
2418	61629	193144
2419	61651	193105
2420	61674	193074
2421	61699	193046
2422	61724	193018
2423	61748	192989
2424	61768	192946
2425	61791	192914
2426	61816	192886
2427	61840	192856
2428	61863	192823
2429	61885	192786
2430	61908	192754
2431	61929	192714
2432	61954	192687
2433	61978	192658
2434	61997	192610
2435	62021	192581
2436	62048	192562
2437	62070	192526
2438	62092	192488
2439	62114	192454
2440	62138	192423
2441	62163	192395
2442	62183	192354
2443	62206	192319
2444	62229	192288
2445	62253	192258
2446	62279	192235
2447	62305	192210
2448	62328	192178
2449	62350	192142
2450	62376	192117
2451	62400	192087
2452	62435	192090
2453	62469	192091
2454	62494	192065
2455	62520	192043
2456	62547	192021
2457	62571	191990
2458	62595	191959
2459	62618	191927
2460	62634	191873
2461	62660	191848
2462	62702	191874
2463	62731	191859
2464	62759	191844
2465	62807	191887
2466	62833	191863
2467	62860	191842
2468	62885	191813
2469	62912	191792
2470	62941	191778
2471	62965	191750
2472	63006	191769
2473	63031	191743
2474	63057	191719
2475	63082	191691
2476	63106	191662
2477	63129	191629
2478	63154	191602
2479	63179	191576
2480	63204	191550
2481	63228	191518
2482	63256	191501
2483	63284	191483
2484	63310	191459
2485	63333	191426
2486	63358	191400
2487	63381	191368
2488	63428	191406
2489	63453	191381
2490	63477	191350
2491	63500	191317
2492	63525	191288
2493	63549	191259
2494	63567	191211
2495	63592	191185
2496	63614	191150
2497	63635	191111
2498	63660	191083
2499	63685	191056
2500	63712	191035
2501	63737	191007
2502	63761	190979
2503	63786	190952
2504	63812	190926
2505	63833	190889
2506	63856	190856
2507	63877	190818
2508	63903	190793
2509	63928	190766
2510	63969	190786
2511	63998	190772
2512	64025	190751
2513	64049	190722
2514	64074	190693
2515	64098	190664
2516	64123	190637
2517	64144	190600
2518	64179	190603
2519	64211	190594
2520	64232	190558
2521	64257	190530
2522	64285	190511
2523	64312	190492
2524	64339	190470
2525	64362	190438
2526	64386	190408
2527	64411	190381
2528	64436	190353
2529	64459	190319
2530	64483	190290
2531	64507	190260
2532	64530	190230
2533	64554	190197
2534	64577	190167
2535	64600	190134
2536	64623	190099
2537	64648	190074
2538	64672	190044
2539	64712	190061
2540	64739	190041
2541	64764	190014
2542	64806	190036
2543	64833	190015
2544	64860	189995
2545	64887	189973
2546	64913	189949
2547	64951	189958
2548	64976	189932
2549	65004	189915
2550	65040	189919
2551	65064	189889
2552	65087	189857
2553	65111	189829
2554	65138	189807
2555	65161	189774
2556	65187	189750
2557	65224	189757
2558	65253	189743
2559	65275	189707
2560	65301	189683
2561	65332	189673
2562	65358	189649
2563	65384	189625
2564	65409	189599
2565	65434	189571
2566	65459	189543
2567	65482	189512
2568	65506	189480
2569	65532	189456
2570	65555	189425
2571	65579	189395
2572	65604	189369
2573	65628	189338
2574	65652	189309
2575	65677	189281
2576	65703	189257
2577	65727	189228
2578	65752	189200
2579	65777	189173
2580	65800	189142
2581	65823	189107
2582	65846	189075
2583	65871	189048
